,imdb_score,duration,genres,plot_keywords,language,country,movie_title,gross,content_rating,budget,title_year,aspect_ratio,trt_movie_title,trt_genre,trt_lucro,trt_content_rating,trt_imdb_score,trt_imdb_class_score
3949,7.7,113.0,Comedy|Drama,australia|bar|shipyard|siamese twins|tuna,Spanish,Spain,Mondays in the Sun ,146402.0,R,4000000.0,2002.0,1.85,mondays in the sun,Comedy,-96.33995,R,7,>5 & <=7
3950,6.5,98.0,Drama|Horror|Sci-Fi,canada|post apocalypse|road movie|vampire|vampire hunter,English,USA,Stake Land ,18469.0,R,650000.0,2010.0,2.35,stake land,Drama,-97.15861538461539,R,6,>5 & <=7
3952,5.8,92.0,Biography|Drama,1940s|female bare foot|picket fence|tire|vomiting,English,USA,The Last Time I Committed Suicide ,12836.0,R,4000000.0,1997.0,1.85,the last time i committed suicide,Biography,-99.6791,R,5,>4 & <=5
3953,6.1,106.0,Drama,gay|male frontal nudity|male nudity|male rear nudity|nudity,Portuguese,Brazil,Futuro Beach ,20262.0,Unrated,4000000.0,2014.0,2.35,futuro beach,Drama,-99.49345000000001,R,6,>5 & <=7
3970,8.2,226.0,Drama|History|Romance|War,battle of the sexes|gallantry|honesty|indifference|scandal,English,USA,Gone with the Wind ,198655278.0,G,3977000.0,1939.0,1.37,gone with the wind,Drama,4895.103796831782,G,8,>7 & <=10
3971,6.0,104.0,Biography|Drama,dance|dancer|dancing|desert|iran,English,UK,Desert Dancer ,143653.0,PG-13,4000000.0,2014.0,2.35,desert dancer,Biography,-96.408675,PG-13,6,>5 & <=7
3972,6.8,152.0,Adventure|War|Western,apache|apache indian|confederate|mexico|scout,English,USA,Major Dundee ,14873.0,Approved,3800000.0,1965.0,2.35,major dundee,Adventure,-99.60860526315788,R,6,>5 & <=7
3974,7.0,107.0,Biography|Comedy|Musical|Romance|Western,girl|gun|love|sharpshooter|the end,English,USA,Annie Get Your Gun ,8000000.0,Passed,3768785.0,1950.0,1.37,annie get your gun,Biography,112.27000213596689,R,7,>5 & <=7
3977,6.8,95.0,Comedy|Crime|Drama,gun running|organized crime|pimp|superhero|vigilante,English,Canada,Defendor ,37606.0,R,3500000.0,2009.0,2.35,defendor,Comedy,-98.92554285714286,R,6,>5 & <=7
3978,7.1,102.0,Adventure|Comedy|Musical|Romance,hoop|horseback riding|love|pirate|singer,English,USA,The Pirate ,2956000.0,Approved,3700000.0,1948.0,1.37,the pirate,Adventure,-20.10810810810811,R,7,>5 & <=7
3979,6.9,99.0,Drama,bar|bartender|death|heart attack|mentor protege relationship,English,Iceland,The Good Heart ,19959.0,R,3800000.0,2009.0,2.35,the good heart,Drama,-99.47476315789474,R,6,>5 & <=7
3980,6.9,109.0,Comedy|Drama,gay|headmaster|oxford|school|teacher,English,UK,The History Boys ,2706659.0,R,2000000.0,2006.0,1.85,the history boys,Comedy,35.332950000000004,R,6,>5 & <=7
3984,7.2,91.0,Comedy|Drama|Music,dole|male stripper|northern england|steel worker|unemployment,English,UK,The Full Monty ,45857453.0,R,3500000.0,1997.0,1.85,the full monty,Comedy,1210.212942857143,R,7,>5 & <=7
3985,7.8,88.0,Comedy,air traffic controller|airplane|airport|pilot|spoof,English,USA,Airplane! ,83400000.0,PG,3500000.0,1980.0,1.85,airplane!,Comedy,2282.857142857143,PG,7,>5 & <=7
3987,7.3,97.0,Comedy|Drama,bully|drug dealer|first part|neighbor|neighborhood,English,USA,Friday ,27900000.0,R,3500000.0,1995.0,1.85,friday,Comedy,697.1428571428571,R,7,>5 & <=7
3988,7.5,97.0,Crime|Drama|Thriller,1990s|escape|graduation|hustler|street,English,USA,Menace II Society ,27900000.0,R,3500000.0,1993.0,1.85,menace ii society,Crime,697.1428571428571,R,7,>5 & <=7
3990,6.0,85.0,Comedy|Fantasy|Horror|Thriller,anthology|hit and run|hit by a car|living statue|melting woman,English,USA,Creepshow 2 ,14000000.0,R,3500000.0,1987.0,1.85,creepshow 2,Comedy,300.0,R,6,>5 & <=7
3996,6.8,92.0,Horror|Mystery,black magic|goat|isolation|naked woman|witch,English,USA,The Witch ,25138292.0,R,3500000.0,2015.0,1.66,the witch,Horror,618.2369142857143,R,6,>5 & <=7
3997,3.9,93.0,Comedy,friend|obscenity|scam|vacant lot|van,English,USA,I Got the Hook Up ,10305534.0,R,3500000.0,1998.0,1.85,i got the hook up,Comedy,194.44382857142855,R,3,<4
3998,6.1,96.0,Comedy|Drama|Romance,claim in title|infidelity|irish american|love|sex,English,USA,She's the One ,9449219.0,R,3500000.0,1996.0,1.85,she's the one,Comedy,169.9776857142857,R,6,>5 & <=7
3999,7.5,105.0,Biography|Drama,friendship|gardener|gay interest|homosexual|memory,English,USA,Gods and Monsters ,6390032.0,R,3500000.0,1998.0,2.35,gods and monsters,Biography,82.57234285714286,R,7,>5 & <=7
4000,8.2,129.0,Drama|Mystery|Thriller,investigation|justice|murder|suspect|tension,Spanish,Argentina,The Secret in Their Eyes ,20167424.0,R,2000000.0,2009.0,2.35,the secret in their eyes,Drama,908.3712,R,8,>7 & <=10
4003,7.8,37.0,Comedy|Fantasy|Horror|Thriller,cabin|cabin in the woods|demon|evil dead|woods,English,USA,Evil Dead II ,5923044.0,X,3600000.0,1987.0,1.85,evil dead ii,Comedy,64.529,NC-17,7,>5 & <=7
4004,5.2,81.0,Action|Adventure|Comedy|Musical,based on sketch comedy|corporation|cult film|evil corporation|sex,English,USA,Pootie Tang ,3293258.0,PG-13,3000000.0,2001.0,1.85,pootie tang,Action,9.775266666666667,PG-13,5,>4 & <=5
4006,6.8,106.0,Drama|History,1520s|aztec|indian|spanish colonization|spanish conquest,Spanish,Mexico,La otra conquista ,886410.0,R,3500000.0,1998.0,1.85,la otra conquista,Drama,-74.67399999999999,R,6,>5 & <=7
4007,7.0,103.0,Comedy|Drama|Fantasy|Horror,bear|cameraman|hunter|secret government agency|troll,Norwegian,Norway,Trollhunter ,252652.0,PG-13,19900000.0,2010.0,1.85,trollhunter,Comedy,-98.730391959799,PG-13,7,>5 & <=7
4008,6.5,101.0,Comedy|Romance,erectile dysfunction|mugger|mugging|subway robbery|therapy,English,USA,Ira & Abby ,220234.0,R,3500000.0,2006.0,1.85,ira & abby,Comedy,-93.7076,R,6,>5 & <=7
4010,6.4,98.0,Comedy|Drama,love|michigan|musician|novelist|student,English,USA,Winter Passing ,101228.0,R,3500000.0,2005.0,1.85,winter passing,Comedy,-97.10777142857143,R,6,>5 & <=7
4011,5.3,91.0,Action|Comedy|Romance,1959 cadillac|diamonds|female villain|force field|voyeurism,English,USA,D.E.B.S. ,96793.0,PG-13,3500000.0,2004.0,2.35,d.e.b.s.,Action,-97.23448571428571,PG-13,5,>4 & <=5
4024,7.6,80.0,Documentary,chick|emperor penguin|journey|ocean|penguin,French,France,March of the Penguins ,77413017.0,G,8000000.0,2005.0,1.85,march of the penguins,Documentary,867.6627125,G,7,>5 & <=7
4025,7.1,107.0,Biography|Drama|Thriller,capital management|financial crisis|financial disaster|investment fraud|management,English,USA,Margin Call ,5354039.0,R,3500000.0,2011.0,1.85,margin call,Biography,52.972542857142855,R,7,>5 & <=7
4027,6.5,92.0,Comedy|Drama,choking|friend|hospital|restaurant|scam,English,USA,Choke ,2926565.0,R,3000000.0,2008.0,1.66,choke,Comedy,-2.4478333333333335,R,6,>5 & <=7
4028,8.5,107.0,Drama|Music,conservatory|drummer|emotional abuse|music school|obsession,English,USA,Whiplash ,13092000.0,R,3300000.0,2014.0,2.4,whiplash,Drama,296.72727272727275,R,8,>7 & <=10
4029,8.7,135.0,Crime|Drama,coming of age|male frontal nudity|male nudity|photographer|slum,Portuguese,Brazil,City of God ,7563397.0,R,3300000.0,2002.0,1.85,city of god,Crime,129.1938484848485,R,8,>7 & <=10
4030,7.1,99.0,Comedy|Music,friday|friend|hip hop|techno rave|weekend,English,UK,Human Traffic ,104257.0,R,2200000.0,1999.0,1.85,human traffic,Comedy,-95.26104545454545,R,7,>5 & <=7
4033,8.3,115.0,Drama,deer|gun|gunshot|hunt|kindergarten teacher,Danish,Denmark,The Hunt ,610968.0,R,3800000.0,2012.0,2.35,the hunt,Drama,-83.9218947368421,R,8,>7 & <=10
4035,7.4,91.0,Drama|Romance,inter cultural|latino|restaurant|soccer|train,English,USA,Bella ,8108247.0,PG-13,3300000.0,2006.0,1.85,bella,Drama,145.70445454545455,PG-13,7,>5 & <=7
4043,7.5,101.0,Crime|Drama,colombia|colombian|drug mule|money|stomach,Spanish,Colombia,Maria Full of Grace ,6517198.0,R,3000000.0,2004.0,1.85,maria full of grace,Crime,117.23993333333334,R,7,>5 & <=7
4044,7.2,105.0,Comedy|Drama|Romance,actress|cancer|death|french|gay relationship,English,USA,Beginners ,5776314.0,R,3200000.0,2010.0,1.85,beginners,Comedy,80.5098125,R,7,>5 & <=7
4046,7.6,109.0,Comedy,academic probation|camera shot of feet|fraternity|school expulsion|smashing a guitar,English,USA,Animal House ,141600000.0,R,3000000.0,1978.0,1.85,animal house,Comedy,4620.0,R,7,>5 & <=7
4047,7.8,110.0,Action|Adventure|Thriller,bikini|covered in melted gold|fort knox|gold|pilot,English,UK,Goldfinger ,51100000.0,Approved,3000000.0,1964.0,1.37,goldfinger,Action,1603.3333333333335,R,7,>5 & <=7
4050,8.2,94.0,Drama,drug culture|drugs|filthy toilet|heroin addict|heroin withdrawal,English,UK,Trainspotting ,16501785.0,R,3500000.0,1996.0,1.85,trainspotting,Drama,371.47957142857143,R,8,>7 & <=10
4051,6.6,115.0,Comedy|Documentary,backstage|comedian|concert film|emcee|stand up comedian,English,USA,The Original Kings of Comedy ,38168022.0,R,3000000.0,2000.0,1.85,the original kings of comedy,Comedy,1172.2674,R,6,>5 & <=7
4052,5.7,98.0,Horror,california|carlsbad california|house|nanny|security camera,English,USA,Paranormal Activity 2 ,84749884.0,R,3000000.0,2010.0,1.85,paranormal activity 2,Horror,2724.9961333333335,R,5,>4 & <=5
4053,7.4,91.0,Comedy,dead body|death|lottery|small town|village,English,UK,Waking Ned Devine ,24788807.0,PG,3000000.0,1998.0,2.35,waking ned devine,Comedy,726.2935666666666,PG,7,>5 & <=7
4054,8.0,120.0,Crime|Documentary|Drama,bank|columbine|columbine high school killings|firearm|school shooting,English,Germany,Bowling for Columbine ,21244913.0,R,4000000.0,2002.0,1.85,bowling for columbine,Crime,431.12282500000003,R,8,>7 & <=10
4056,5.4,87.0,Fantasy|Horror,freddy krueger|gay|gay subtext|homoeroticism|jock strap,English,USA,A Nightmare on Elm Street 2: Freddy's Revenge ,30000000.0,R,2200000.0,1985.0,1.85,a nightmare on elm street 2: freddy's revenge,Fantasy,1263.6363636363637,R,5,>4 & <=5
4057,7.4,117.0,Drama|Romance,male nudity|male pubic hair|nude bathing|piano|pubic hair,English,UK,A Room with a View ,20966644.0,Unrated,3000000.0,1985.0,1.66,a room with a view,Drama,598.8881333333334,R,7,>5 & <=7
4058,5.7,85.0,Horror|Sci-Fi|Thriller,class differences|killing spree|one night|suburb|violence,English,USA,The Purge ,64423650.0,R,3000000.0,2013.0,2.35,the purge,Horror,2047.4550000000002,R,5,>4 & <=5
4059,6.8,110.0,Horror|Mystery,book|found footage|research|snuff film|writer,English,USA,Sinister ,48056940.0,R,3000000.0,2012.0,2.35,sinister,Horror,1501.8980000000001,R,6,>5 & <=7
4060,5.4,113.0,Biography|Comedy|Documentary,actor name in title|colon in title|four word title|live performance|satire,English,USA,Martin Lawrence Live: Runteldat ,19184015.0,R,3000000.0,2002.0,1.85,martin lawrence live: runteldat,Biography,539.4671666666667,R,5,>4 & <=5
4063,5.1,98.0,Comedy|Drama|Family|Sport,basketball|boy|dog|dog movie|golden retriever,English,USA,Air Bud ,24629916.0,PG,3000000.0,1997.0,1.85,air bud,Comedy,720.9971999999999,PG,5,>4 & <=5
4065,5.9,86.0,Horror|Thriller,actual animal killed|death|jason voorhees|slasher flick|teen horror,English,USA,Jason Lives: Friday the 13th Part VI ,19472057.0,R,3000000.0,1986.0,1.85,jason lives: friday the 13th part vi,Horror,549.0685666666667,R,5,>4 & <=5
4066,8.2,161.0,Adventure|Drama|War,allies|bridge|construction|jungle|sabotage,English,UK,The Bridge on the River Kwai ,27200000.0,PG,3000000.0,1957.0,2.35,the bridge on the river kwai,Adventure,806.6666666666666,PG,8,>7 & <=10
4067,5.3,100.0,Adventure|Comedy|Sci-Fi,alien|halloween|killer robot|outer space|wrestler costume,English,USA,Spaced Invaders ,15369573.0,PG,3000000.0,1990.0,1.85,spaced invaders,Adventure,412.31910000000005,PG,5,>4 & <=5
4070,4.3,91.0,Fantasy|Horror|Thriller,brutality|evil|jason voorhees|paranormal phenomena|terror,English,USA,Jason Goes to Hell: The Final Friday ,15935068.0,R,2500000.0,1993.0,1.85,jason goes to hell: the final friday,Fantasy,537.4027199999999,R,4,<4
4072,7.2,100.0,Comedy|Documentary|Music,block party|marching band|neighborhood|new york city|tyrannosaurus rex,English,USA,Dave Chappelle's Block Party ,11694528.0,R,3000000.0,2005.0,1.85,dave chappelle's block party,Comedy,289.81759999999997,R,7,>5 & <=7
4075,5.9,84.0,Action|Comedy|Crime,cocaine|package|slow motion scene|topless female nudity|wrong address,English,USA,Next Day Air ,10017041.0,R,3000000.0,2009.0,1.85,next day air,Action,233.9013666666667,R,5,>4 & <=5
4081,3.0,99.0,Comedy,female protagonist|size positive|thin|title directed by female|wet dream,English,USA,Phat Girlz ,7059537.0,PG-13,3000000.0,2006.0,1.85,phat girlz,Comedy,135.31789999999998,PG-13,3,<4
4082,7.9,109.0,Drama|Romance,friend|greece|greek|hotel room|twin,English,USA,Before Midnight ,8114507.0,R,3000000.0,2013.0,1.85,before midnight,Drama,170.48356666666666,R,7,>5 & <=7
4083,3.2,95.0,Comedy|Fantasy,falling in love|glowing eyes|insult|teenager|three word title,English,USA,Teen Wolf Too ,7888703.0,PG,3000000.0,1987.0,1.85,teen wolf too,Comedy,162.95676666666668,PG,3,<4
4084,6.5,97.0,Action|Fantasy|Horror|Sci-Fi|Thriller,cemetery|female nudity|mortuary|sphere|tall man,English,USA,Phantasm II ,7282851.0,R,3000000.0,1988.0,1.85,phantasm ii,Action,142.7617,R,6,>5 & <=7
4086,7.0,90.0,Comedy|Drama,education|factory|high school|mexican american|religious icon,English,USA,Real Women Have Curves ,5844929.0,PG-13,3000000.0,2002.0,1.85,real women have curves,Comedy,94.83096666666667,PG-13,7,>5 & <=7
4089,6.9,96.0,Comedy|Drama,england|marriage|muslim|pakistani|salford,English,UK,East Is East ,4170647.0,R,1900000.0,1999.0,1.85,east is east,Comedy,119.50773684210527,R,6,>5 & <=7
4090,4.4,82.0,Comedy|Romance,dating|diner|masturbation|urination|washington square manhattan new york city,English,USA,Whipped ,4142507.0,R,3000000.0,2000.0,1.85,whipped,Comedy,38.08356666666667,R,4,<4
4091,6.0,109.0,Crime|Drama|History|Romance,courtesan|friend|kama sutra|seduction|wedding,English,USA,Kama Sutra: A Tale of Love ,4109095.0,R,3000000.0,1996.0,1.85,kama sutra: a tale of love,Crime,36.969833333333334,R,6,>5 & <=7
4094,5.3,98.0,Fantasy|Horror,druid|eclipse|rune|scalping|warlock,English,USA,Warlock: The Armageddon ,3902679.0,R,3000000.0,1993.0,1.66,warlock: the armageddon,Fantasy,30.0893,R,5,>4 & <=5
4095,5.3,95.0,Comedy|Crime,camera shot of feet|female stockinged feet|female stockinged soles|nude pantyhose|pantyhose,English,USA,8 Heads in a Duffel Bag ,3559990.0,R,3000000.0,1997.0,1.85,8 heads in a duffel bag,Comedy,18.66633333333333,R,5,>4 & <=5
4097,7.1,104.0,Drama,attorney|happiness|house cleaner|physics|professor,English,USA,Thirteen Conversations About One Thing ,3287435.0,R,4500000.0,2001.0,1.85,thirteen conversations about one thing,Drama,-26.94588888888889,R,7,>5 & <=7
4098,5.4,87.0,Comedy|Crime|Thriller,best friend|bitch|friend|popular girl|prom,English,USA,Jawbreaker ,3071947.0,R,3500000.0,1999.0,1.85,jawbreaker,Comedy,-12.230085714285714,R,5,>4 & <=5
4099,6.9,108.0,Biography|Drama,andy warhol|art|artist|friendship|street artist,English,USA,Basquiat ,2961991.0,R,3300000.0,1996.0,1.85,basquiat,Biography,-10.24269696969697,R,6,>5 & <=7
4101,7.3,94.0,Crime|Drama,baby|bathing a baby|criminal|slum|vomiting,Zulu,UK,Tsotsi ,2912363.0,R,3000000.0,2005.0,2.35,tsotsi,Crime,-2.9212333333333333,R,7,>5 & <=7
4103,6.6,89.0,Comedy|Documentary,african american|family relationships|stand up comedian|stand up comedy,English,USA,DysFunktional Family ,2223990.0,R,3000000.0,2003.0,1.85,dysfunktional family,Comedy,-25.867,R,6,>5 & <=7
4104,5.4,102.0,Comedy|Drama|Horror,canada|human becoming an animal|mad scientist|part of trilogy|walrus,English,USA,Tusk ,1821983.0,R,3000000.0,2014.0,2.35,tusk,Comedy,-39.26723333333334,R,5,>4 & <=5
4105,8.4,120.0,Drama|Mystery|Thriller,brother sister relationship|hypnosis|imprisonment|love|revenge,Korean,South Korea,Oldboy ,2181290.0,R,3000000.0,2003.0,2.35,oldboy,Drama,-27.290333333333333,R,8,>7 & <=10
4106,6.3,110.0,Drama|Family,cancer|faith|hope|letter|prayer,English,USA,Letters to God ,2848578.0,PG,3500000.0,2010.0,1.78,letters to god,Drama,-18.612057142857143,PG,6,>5 & <=7
4107,6.1,86.0,Action|Comedy|Thriller,hobo|pedophile|rampage|shotgun|vigilante,English,Canada,Hobo with a Shotgun ,703002.0,Not Rated,3000000.0,2011.0,2.35,hobo with a shotgun,Action,-76.5666,R,6,>5 & <=7
4114,5.3,87.0,Comedy|Romance,bachelorette party|drug use|high school|overdose|wedding dress,English,USA,Bachelorette ,418268.0,R,3000000.0,2012.0,2.35,bachelorette,Comedy,-86.05773333333333,R,5,>4 & <=5
4117,5.3,93.0,Comedy,film in film|man with glasses|reference to steven spielberg|self referential|shopping mall,English,USA,Tim and Eric's Billion Dollar Movie ,200803.0,R,3000000.0,2012.0,1.78,tim and eric's billion dollar movie,Comedy,-93.30656666666667,R,5,>4 & <=5
4120,7.4,98.0,Comedy|Drama|Romance|Sport,friend|friendship|rowing|storm|summer camp,German,Germany,Summer Storm ,95016.0,R,2700000.0,2004.0,1.85,summer storm,Comedy,-96.4808888888889,R,7,>5 & <=7
4122,4.1,88.0,Horror|Thriller,blood splatter|chain|murder|mysterious killer|warning,English,USA,Chain Letter ,143000.0,R,5000000.0,2009.0,2.35,chain letter,Horror,-97.14,R,4,<4
4123,6.7,97.0,Comedy|Drama,1955 chevrolet|nurse|peeping tom|reference to brooklyn dodgers|spying,English,USA,Just Looking ,39852.0,R,3000000.0,1999.0,1.85,just looking,Comedy,-98.6716,R,6,>5 & <=7
4124,5.8,122.0,Drama|Sci-Fi|Thriller,doggystyle sex|rough sex|sodomy|torture|violent sex,English,Germany,The Divide ,22000.0,R,3000000.0,2011.0,2.35,the divide,Drama,-99.26666666666667,R,5,>4 & <=5
4144,8.0,113.0,Drama,brazil|letter|rio de janeiro brazil|sertao|teacher,Portuguese,Brazil,Central Station ,5595428.0,R,2900000.0,1998.0,2.35,central station,Drama,92.94579310344827,R,8,>7 & <=10
4147,6.5,105.0,Comedy|Romance,title spoken by character,English,USA,Boynton Beach Club ,3123749.0,R,1500000.0,2005.0,1.85,boynton beach club,Comedy,108.24993333333333,R,6,>5 & <=7
4151,6.8,89.0,Horror,car chase|plot twist|police van|rear ending a car|slasher,French,France,High Tension ,3645438.0,Unrated,2200000.0,2003.0,2.35,high tension,Horror,65.70172727272727,R,6,>5 & <=7
4154,7.4,116.0,Crime|Drama|Music,baby|friend|hip hop|pimp|stripper,English,USA,Hustle & Flow ,22201636.0,R,8000000.0,2005.0,1.85,hustle & flow,Crime,177.52045,R,7,>5 & <=7
4155,8.3,120.0,Comedy|Music|Romance,all girl band|band|cross dressing|musician|yacht,English,USA,Some Like It Hot ,25000000.0,Not Rated,2883848.0,1959.0,1.66,some like it hot,Comedy,766.8972844615944,R,8,>7 & <=10
4156,5.3,88.0,Horror,death|jason voorhees|massacre|slaughter|telekinesis,English,USA,Friday the 13th Part VII: The New Blood ,19170001.0,R,2800000.0,1988.0,1.85,friday the 13th part vii: the new blood,Horror,584.6428928571428,R,5,>4 & <=5
4157,8.1,102.0,Adventure|Family|Fantasy|Musical,evil witch|tornado|witch|wizard|wizard of oz,English,USA,The Wizard of Oz ,22202612.0,Passed,2800000.0,1939.0,1.37,the wizard of oz,Adventure,692.9504285714286,R,8,>7 & <=10
4158,8.0,106.0,Comedy,assistant|castle|experiment|frankenstein's monster|scientist,English,USA,Young Frankenstein ,86300000.0,PG,2800000.0,1974.0,1.85,young frankenstein,Comedy,2982.1428571428573,PG,8,>7 & <=10
4159,5.7,95.0,Horror,barn|film student|hospital|mummy|video camera,English,USA,Diary of the Dead ,952620.0,R,2000000.0,2007.0,1.85,diary of the dead,Horror,-52.369,R,5,>4 & <=5
4161,7.1,113.0,Drama,beekeeper|bound and gagged|dysfunctional family|man with glasses|tied to a chair,English,USA,Ulee's Gold ,9054736.0,R,2700000.0,1997.0,1.66,ulee's gold,Drama,235.3605925925926,R,7,>5 & <=7
4168,7.8,93.0,Comedy|Western,railroad|reference to douglas fairbanks|reference to jesse owens|reference to randolph scott|year 1874,English,USA,Blazing Saddles ,119500000.0,R,2600000.0,1974.0,2.35,blazing saddles,Comedy,4496.153846153846,R,7,>5 & <=7
4169,5.9,97.0,Horror|Thriller,friday the thirteenth|hockey mask|jason voorhees|morgue|slasher,English,USA,Friday the 13th: The Final Chapter ,32600000.0,R,1800000.0,1984.0,1.85,friday the 13th: the final chapter,Horror,1711.111111111111,R,5,>4 & <=5
4171,7.8,140.0,Drama|Romance,homosexuality|love|male full frontal nudity|male rear nudity|one word title,English,UK,Maurice ,3130592.0,R,2600000.0,1987.0,1.66,maurice,Drama,20.407384615384615,R,7,>5 & <=7
4175,7.2,66.0,Horror|Mystery|Sci-Fi|Thriller,binoculars|hitchcockian|scissors|time machine|woods,Spanish,Spain,Timecrimes ,38108.0,R,2600000.0,2007.0,1.85,timecrimes,Horror,-98.53430769230769,R,7,>5 & <=7
